categoryCode,blockCode,parent,date,score,scoreChangePre,scoreChange,dataType,isTrack,isPpp,industryType
,886049.DDBK,000031.BKDL,2024-09-20,48.57,-599.08,-113.34,0,0,0,0.0
,886009.DDBK,000031.BKDL,2024-09-20,42.56,-446.88,-85.12,0,0,0,0.0
,885908.DDBK,000031.BKDL,2024-09-20,37.24,-484.12,-7.45,0,0,0,0.0
,886044.DDBK,000031.BKDL,2024-09-20,34.91,-430.59,-81.47,0,0,0,0.0
,885897.DDBK,000031.BKDL,2024-09-20,33.35,-255.68,0.0,0,0,0,0.0
,885925.DDBK,000031.BKDL,2024-09-20,29.21,-496.53,-73.02,0,0,0,0.0
,886073.DDBK,000031.BKDL,2024-09-20,28.65,-458.33,-85.93,0,0,0,0.0
,886054.DDBK,000031.BKDL,2024-09-20,24.03,-312.33,-96.1,0,0,0,0.0
,885864.DDBK,000031.BKDL,2024-09-20,23.28,-325.85,-34.91,0,0,0,0.0
000008.BKDL,,,2024-09-20,47.63,-593.24,-40.42,1,1,0,
,885572.DDBK,000008.BKDL,2024-09-20,76.67,-596.94,-43.81,0,1,0,0.0
,885423.DDBK,000008.BKDL,2024-09-20,68.23,-585.6,-79.59,0,1,0,0.0
,885692.DDBK,000008.BKDL,2024-09-20,58.8,-588.0,-29.4,0,1,0,0.0
,885433.DDBK,000008.BKDL,2024-09-20,27.59,-606.87,-36.78,0,1,0,0.0
,885398.DDBK,000008.BKDL,2024-09-20,27.25,-581.31,9.08,0,1,0,0.0
,885914.DDBK,000008.BKDL,2024-09-20,9.67,-551.35,-19.35,0,1,0,0.0
,885428.DDBK,000008.BKDL,2024-09-20,0.0,-572.92,0.0,0,1,0,0.0
000033.BKDL,,,2024-09-20,47.62,-525.14,-55.78,1,0,0,
,886002.DDBK,000033.BKDL,2024-09-20,90.83,-513.18,-45.41,0,0,0,0.0
,885537.DDBK,000033.BKDL,2024-09-20,74.48,-455.16,-24.83,0,0,0,0.0
,886069.DDBK,000033.BKDL,2024-09-20,60.39,-523.37,-20.13,0,0,0,0.0
,885946.DDBK,000033.BKDL,2024-09-20,56.5,-498.25,-71.91,0,0,0,0.0
,885929.DDBK,000033.BKDL,2024-09-20,55.62,-508.17,-81.08,0,0,0,0.0
,885517.DDBK,000033.BKDL,2024-09-20,49.31,-534.59,-40.22,0,0,0,0.0
,885941.DDBK,000033.BKDL,2024-09-20,47.81,-559.06,-49.66,0,0,0,0.0
,886057.DDBK,000033.BKDL,2024-09-20,44.05,-544.58,-40.04,0,0,0,0.0
,886008.DDBK,000033.BKDL,2024-09-20,41.84,-552.33,-50.21,0,0,0,0.0
,885427.DDBK,000033.BKDL,2024-09-20,37.38,-471.61,-46.01,0,0,0,0.0
,885786.DDBK,000033.BKDL,2024-09-20,36.04,-444.48,-48.05,0,0,0,0.0
,885930.DDBK,000033.BKDL,2024-09-20,33.1,-463.43,-49.66,0,0,0,0.0
,885619.DDBK,000033.BKDL,2024-09-20,30.12,-547.65,-41.07,0,0,0,0.0
000024.BKDL,,,2024-09-20,46.41,-594.52,-35.36,1,1,0,
,885640.DDBK,000024.BKDL,2024-09-20,93.1,-325.85,-0.0,0,1,0,0.0
,885962.DDBK,000024.BKDL,2024-09-20,74.48,-586.53,-65.17,0,1,0,0.0
,885839.DDBK,000024.BKDL,2024-09-20,67.71,-643.24,-33.85,0,1,0,0.0
,885706.DDBK,000024.BKDL,2024-09-20,44.69,-551.15,14.9,0,1,0,0.0
,885995.DDBK,000024.BKDL,2024-09-20,40.26,-644.15,-20.13,0,1,0,0.0
,885863.DDBK,000024.BKDL,2024-09-20,31.69,-570.49,-63.39,0,1,0,0.0
,885812.DDBK,000024.BKDL,2024-09-20,24.83,-670.32,-37.24,0,1,0,0.0
,885505.DDBK,000024.BKDL,2024-09-20,19.1,-649.31,-57.29,0,1,0,0.0
,885967.DDBK,000024.BKDL,2024-09-20,13.79,-551.71,-41.38,0,1,0,0.0
,885573.DDBK,000024.BKDL,2024-09-20,0.0,-674.98,-69.83,0,1,0,0.0
,885808.DDBK,000024.BKDL,2024-09-20,0.0,-677.09,-33.85,0,1,0,0.0
,885810.DDBK,000024.BKDL,2024-09-20,0.0,-682.73,-124.13,0,1,0,0.0
,885811.DDBK,000024.BKDL,2024-09-20,0.0,-670.32,0.0,0,1,0,0.0
,885877.DDBK,000024.BKDL,2024-09-20,0.0,-682.73,-124.13,0,1,0,0.0
000027.BKDL,,,2024-09-20,44.07,-519.54,-53.43,1,0,0,
,885974.DDBK,000027.BKDL,2024-09-20,97.15,-453.35,0.0,0,0,0,0.0
,885766.DDBK,000027.BKDL,2024-09-20,96.88,-557.09,-48.45,0,0,0,0.0
,885945.DDBK,000027.BKDL,2024-09-20,96.73,-473.96,-58.03,0,0,0,0.0
,885736.DDBK,000027.BKDL,2024-09-20,87.01,-469.85,-48.72,0,0,0,0.0
,886035.DDBK,000027.BKDL,2024-09-20,72.66,-435.98,-54.5,0,0,0,0.0
,885662.DDBK,000027.BKDL,2024-09-20,71.72,-557.22,-44.14,0,0,0,0.0
,886067.DDBK,000027.BKDL,2024-09-20,68.05,-544.43,-37.81,0,0,0,0.0
,886064.DDBK,000027.BKDL,2024-09-20,66.5,-492.1,-66.5,0,0,0,0.0
,885564.DDBK,000027.BKDL,2024-09-20,61.17,-496.53,-21.59,0,0,0,0.0
,886061.DDBK,000027.BKDL,2024-09-20,55.17,-508.36,-47.29,0,0,0,0.0
,885545.DDBK,000027.BKDL,2024-09-20,52.16,-469.49,-69.56,0,0,0,0.0
,885999.DDBK,000027.BKDL,2024-09-20,51.11,-489.24,-58.42,0,0,0,0.0
,886000.DDBK,000027.BKDL,2024-09-20,49.65,-529.64,-148.96,0,0,0,0.0
,885834.DDBK,000027.BKDL,2024-09-20,44.1,-529.2,-107.8,0,0,0,0.0
,885997.DDBK,000027.BKDL,2024-09-20,42.52,-541.67,-67.7,0,0,0,0.0
,885943.DDBK,000027.BKDL,2024-09-20,39.2,-548.8,-39.2,0,0,0,0.0
,885467.DDBK,000027.BKDL,2024-09-20,39.2,-532.47,-65.33,0,0,0,0.0
,885431.DDBK,000027.BKDL,2024-09-20,35.51,-517.91,-56.23,0,0,0,0.0
,885861.DDBK,000027.BKDL,2024-09-20,35.47,-585.2,-70.93,0,0,0,0.0
,885775.DDBK,000027.BKDL,2024-09-20,32.21,-543.5,-60.39,0,0,0,0.0
,886066.DDBK,000027.BKDL,2024-09-20,31.03,-543.09,-31.04,0,0,0,0.0
,885461.DDBK,000027.BKDL,2024-09-20,29.9,-494.72,-76.11,0,0,0,0.0
,886001.DDBK,000027.BKDL,2024-09-20,9.93,-516.4,-178.75,0,0,0,0.0
,885871.DDBK,000027.BKDL,2024-09-20,0.0,-558.6,-133.0,0,0,0,0.0
,885886.DDBK,000027.BKDL,2024-09-20,0.0,-564.24,-112.85,0,0,0,0.0
,885902.DDBK,000027.BKDL,2024-09-20,0.0,-627.2,0.0,0,0,0,0.0
000036.BKDL,,,2024-09-20,43.58,-556.62,-39.62,1,0,0,
,885544.DDBK,000036.BKDL,2024-09-20,44.41,-559.1,-40.36,0,0,0,0.0
,886063.DDBK,000036.BKDL,2024-09-20,0.0,-585.2,0.0,0,0,0,0.0
000011.BKDL,,,2024-09-20,41.89,-567.19,-42.73,1,1,0,
,885690.DDBK,000011.BKDL,2024-09-20,63.48,-550.13,-21.16,0,1,0,0.0
,885961.DDBK,000011.BKDL,2024-09-20,60.39,-624.02,-20.13,0,1,0,0.0
,885555.DDBK,000011.BKDL,2024-09-20,46.55,-512.05,-69.83,0,1,0,0.0
,886052.DDBK,000011.BKDL,2024-09-20,46.55,-574.12,-77.58,0,1,0,0.0
,885919.DDBK,000011.BKDL,2024-09-20,46.31,-602.01,-54.03,0,1,0,0.0
,885563.DDBK,000011.BKDL,2024-09-20,44.58,-566.47,-41.96,0,1,0,0.0
,885992.DDBK,000011.BKDL,2024-09-20,43.81,-657.18,-87.63,0,1,0,0.0
,885412.DDBK,000011.BKDL,2024-09-20,38.39,-595.07,-42.23,0,1,0,0.0
,885986.DDBK,000011.BKDL,2024-09-20,29.79,-521.36,-44.69,0,1,0,0.0
,885823.DDBK,000011.BKDL,2024-09-20,25.77,-525.74,-38.66,0,1,0,0.0
,885410.DDBK,000011.BKDL,2024-09-20,18.31,-616.6,-48.84,0,1,0,0.0
,885854.DDBK,000011.BKDL,2024-09-20,16.19,-558.6,-64.77,0,1,0,0.0
000012.BKDL,,,2024-09-20,41.73,-574.01,-44.31,1,0,0,
,886046.DDBK,000012.BKDL,2024-09-20,78.4,-496.53,-130.67,0,0,0,0.0
,885709.DDBK,000012.BKDL,2024-09-20,68.96,-515.85,-41.38,0,0,0,0.0
,885480.DDBK,000012.BKDL,2024-09-20,58.19,-541.14,-23.27,0,0,0,0.0
,885701.DDBK,000012.BKDL,2024-09-20,57.79,-603.54,-57.78,0,0,0,0.0
,885647.DDBK,000012.BKDL,2024-09-20,57.29,-687.51,-0.0,0,0,0,0.0
,885772.DDBK,000012.BKDL,2024-09-20,57.29,-515.63,-85.94,0,0,0,0.0
,885820.DDBK,000012.BKDL,2024-09-20,56.33,-588.33,-81.36,0,0,0,0.0
,885950.DDBK,000012.BKDL,2024-09-20,51.37,-622.8,-51.36,0,0,0,0.0
,885586.DDBK,000012.BKDL,2024-09-20,49.18,-590.22,-42.16,0,0,0,0.0
,885797.DDBK,000012.BKDL,2024-09-20,46.26,-606.02,-50.89,0,0,0,0.0
,885934.DDBK,000012.BKDL,2024-09-20,43.81,-608.99,-43.81,0,0,0,0.0
,885816.DDBK,000012.BKDL,2024-09-20,37.24,-566.05,-44.69,0,0,0,0.0
,885580.DDBK,000012.BKDL,2024-09-20,32.38,-615.27,-0.0,0,0,0,0.0
,885779.DDBK,000012.BKDL,2024-09-20,32.18,-611.47,-64.37,0,0,0,0.0
,885615.DDBK,000012.BKDL,2024-09-20,32.03,-576.62,-24.03,0,0,0,0.0
,885874.DDBK,000012.BKDL,2024-09-20,27.59,-579.28,-27.58,0,0,0,0.0
,885457.DDBK,000012.BKDL,2024-09-20,25.68,-590.71,-0.0,0,0,0,0.0
,885876.DDBK,000012.BKDL,2024-09-20,25.11,-602.53,-41.84,0,0,0,0.0
,885418.DDBK,000012.BKDL,2024-09-20,23.4,-588.82,-31.19,0,0,0,0.0
,885737.DDBK,000012.BKDL,2024-09-20,22.57,-677.09,22.57,0,0,0,0.0
,885497.DDBK,000012.BKDL,2024-09-20,19.35,-657.74,-19.34,0,0,0,0.0
,885918.DDBK,000012.BKDL,2024-09-20,18.17,-635.8,-54.49,0,0,0,0.0
,885788.DDBK,000012.BKDL,2024-09-20,16.19,-615.27,-28.34,0,0,0,0.0
,886060.DDBK,000012.BKDL,2024-09-20,16.19,-615.27,-16.19,0,0,0,0.0
,885791.DDBK,000012.BKDL,2024-09-20,14.9,-625.63,-44.68,0,0,0,0.0
,885890.DDBK,000012.BKDL,2024-09-20,11.64,-651.7,-52.37,0,0,0,0.0
,885603.DDBK,000012.BKDL,2024-09-20,10.2,-591.76,-30.61,0,0,0,0.0
,885792.DDBK,000012.BKDL,2024-09-20,0.0,-651.7,0.0,0,0,0,0.0
,886014.DDBK,000012.BKDL,2024-09-20,0.0,-673.87,-88.67,0,0,0,0.0
000007.BKDL,,,2024-09-20,41.51,-592.99,-29.65,1,1,0,
,885750.DDBK,000007.BKDL,2024-09-20,80.52,-483.11,0.0,0,1,0,0.0
,885760.DDBK,000007.BKDL,2024-09-20,64.07,-632.68,-32.03,0,1,0,0.0
,885991.DDBK,000007.BKDL,2024-09-20,57.93,-616.53,-53.79,0,1,0,0.0
,885782.DDBK,000007.BKDL,2024-09-20,57.29,-553.83,19.1,0,1,0,0.0
,885478.DDBK,000007.BKDL,2024-09-20,45.69,-562.03,-13.71,0,1,0,0.0
,885386.DDBK,000007.BKDL,2024-09-20,41.38,-651.7,-51.72,0,1,0,0.0
,885439.DDBK,000007.BKDL,2024-09-20,41.38,-579.29,0.0,0,1,0,0.0
,885915.DDBK,000007.BKDL,2024-09-20,31.56,-561.76,-12.62,0,1,0,0.0
,885984.DDBK,000007.BKDL,2024-09-20,29.79,-640.53,-74.48,0,1,0,0.0
,885758.DDBK,000007.BKDL,2024-09-20,0.0,-558.6,0.0,0,1,0,0.0
,885978.DDBK,000007.BKDL,2024-09-20,0.0,-620.67,-62.07,0,1,0,0.0
000032.BKDL,,,2024-09-20,40.9,-553.22,-88.26,1,0,0,
,885907.DDBK,000032.BKDL,2024-09-20,80.32,-460.03,-160.64,0,0,0,0.0
,885905.DDBK,000032.BKDL,2024-09-20,45.31,-540.9,-73.63,0,0,1,0.0
,885598.DDBK,000032.BKDL,2024-09-20,40.9,-551.07,-88.26,0,0,1,0.0
,885906.DDBK,000032.BKDL,2024-09-20,0.0,-653.97,-36.33,0,0,1,0.0
000026.BKDL,,,2024-09-20,39.92,-568.8,-43.54,1,1,0,
,885840.DDBK,000026.BKDL,2024-09-20,47.58,-526.61,-31.17,0,1,0,0.0
,885642.DDBK,000026.BKDL,2024-09-20,43.39,-600.18,-39.77,0,1,0,0.0
,885611.DDBK,000026.BKDL,2024-09-20,39.2,-602.7,-78.4,0,1,0,0.0
,885965.DDBK,000026.BKDL,2024-09-20,24.62,-627.85,-24.62,0,1,0,0.0
,885898.DDBK,000026.BKDL,2024-09-20,0.0,-635.27,-43.81,0,1,0,0.0
000019.BKDL,,,2024-09-20,39.43,-582.7,-28.48,1,0,0,
,885963.DDBK,000019.BKDL,2024-09-20,76.0,-577.6,-15.2,0,0,0,0.0
,885747.DDBK,000019.BKDL,2024-09-20,74.48,-521.36,-74.48,0,0,0,0.0
,886012.DDBK,000019.BKDL,2024-09-20,67.71,-575.53,-50.78,0,0,0,0.0
,885522.DDBK,000019.BKDL,2024-09-20,42.73,-610.5,-18.32,0,0,0,0.0
,885761.DDBK,000019.BKDL,2024-09-20,19.1,-477.43,-19.09,0,0,0,0.0
,885753.DDBK,000019.BKDL,2024-09-20,0.0,-579.29,0.0,0,0,0,0.0
,885825.DDBK,000019.BKDL,2024-09-20,0.0,-665.0,0.0,0,0,0,0.0
,885895.DDBK,000019.BKDL,2024-09-20,0.0,-558.6,-31.03,0,0,0,0.0
,885960.DDBK,000019.BKDL,2024-09-20,0.0,-588.0,-117.6,0,0,0,0.0
000013.BKDL,,,2024-09-20,38.74,-532.36,-47.49,1,1,0,
,886076.DDBK,000013.BKDL,2024-09-20,77.94,-571.59,-34.65,0,1,0,0.0
,885426.DDBK,000013.BKDL,2024-09-20,47.54,-427.86,-15.85,0,1,0,0.0
,885743.DDBK,000013.BKDL,2024-09-20,42.08,-517.57,-42.08,0,1,0,0.0
,885795.DDBK,000013.BKDL,2024-09-20,41.38,-393.09,0.0,0,1,0,0.0
,885700.DDBK,000013.BKDL,2024-09-20,35.26,-539.13,-51.41,0,1,0,0.0
,885884.DDBK,000013.BKDL,2024-09-20,13.54,-541.67,-27.09,0,1,0,0.0
,885566.DDBK,000013.BKDL,2024-09-20,6.65,-518.7,-46.55,0,1,0,0.0
,885860.DDBK,000013.BKDL,2024-09-20,0.0,-135.42,-135.42,0,1,0,0.0
,886030.DDBK,000013.BKDL,2024-09-20,0.0,-569.55,-43.81,0,1,0,0.0
000035.BKDL,,,2024-09-20,37.76,-539.61,-43.23,1,1,0,
,885798.DDBK,000035.BKDL,2024-09-20,148.96,-446.88,0.0,0,1,0,0.0
,886003.DDBK,000035.BKDL,2024-09-20,77.05,-462.29,0.0,0,1,0,0.0
,886007.DDBK,000035.BKDL,2024-09-20,60.06,-492.53,-24.03,0,1,0,0.0
,886026.DDBK,000035.BKDL,2024-09-20,59.58,-536.26,-59.59,0,1,0,0.0
,885920.DDBK,000035.BKDL,2024-09-20,48.27,-593.09,-48.28,0,1,0,0.0
,885311.DDBK,000035.BKDL,2024-09-20,47.04,-486.08,-47.04,0,1,0,0.0
,885571.DDBK,000035.BKDL,2024-09-20,44.29,-539.47,-24.15,0,1,0,0.0
,885819.DDBK,000035.BKDL,2024-09-20,43.81,-460.03,-43.81,0,1,0,0.0
,886053.DDBK,000035.BKDL,2024-09-20,43.81,-547.65,-65.72,0,1,0,0.0
,885878.DDBK,000035.BKDL,2024-09-20,42.16,-562.11,0.0,0,1,0,0.0
,885710.DDBK,000035.BKDL,2024-09-20,40.79,-535.54,-58.52,0,1,0,0.0
,885425.DDBK,000035.BKDL,2024-09-20,37.62,-473.96,-52.66,0,1,0,0.0
,885531.DDBK,000035.BKDL,2024-09-20,37.31,-538.15,-57.4,0,1,0,0.0
,885641.DDBK,000035.BKDL,2024-09-20,37.11,-503.6,-31.8,0,1,0,0.0
,885921.DDBK,000035.BKDL,2024-09-20,37.06,-511.83,-56.48,0,1,0,0.0
,885781.DDBK,000035.BKDL,2024-09-20,33.85,-541.68,33.85,0,1,0,0.0
,885789.DDBK,000035.BKDL,2024-09-20,33.85,-507.82,-98.18,0,1,0,0.0
,886010.DDBK,000035.BKDL,2024-09-20,33.1,-562.74,-49.66,0,1,0,0.0
,885938.DDBK,000035.BKDL,2024-09-20,31.92,-532.0,-63.84,0,1,0,0.0
,885948.DDBK,000035.BKDL,2024-09-20,31.69,-443.71,-31.7,0,1,0,0.0
,886004.DDBK,000035.BKDL,2024-09-20,30.61,-530.54,-51.01,0,1,0,0.0
,885936.DDBK,000035.BKDL,2024-09-20,24.97,-553.39,-29.12,0,1,0,0.0
,886032.DDBK,000035.BKDL,2024-09-20,24.83,-533.77,-37.24,0,1,0,0.0
,886065.DDBK,000035.BKDL,2024-09-20,24.03,-576.62,-24.02,0,1,0,0.0
,886011.DDBK,000035.BKDL,2024-09-20,21.91,-613.36,-21.9,0,1,0,0.0
,885958.DDBK,000035.BKDL,2024-09-20,20.13,-644.15,-60.39,0,1,0,0.0
,886005.DDBK,000035.BKDL,2024-09-20,19.1,-592.02,-76.39,0,1,0,0.0
,885922.DDBK,000035.BKDL,2024-09-20,16.93,-541.67,-16.92,0,1,0,0.0
,885935.DDBK,000035.BKDL,2024-09-20,14.9,-551.15,-44.68,0,1,0,0.0
,885944.DDBK,000035.BKDL,2024-09-20,11.46,-550.0,-45.83,0,1,0,0.0
,885928.DDBK,000035.BKDL,2024-09-20,0.0,-562.93,-43.3,0,1,0,0.0
,885996.DDBK,000035.BKDL,2024-09-20,0.0,-583.76,-30.19,0,1,0,0.0
,886006.DDBK,000035.BKDL,2024-09-20,0.0,-602.93,-70.93,0,1,0,0.0
,886038.DDBK,000035.BKDL,2024-09-20,0.0,-588.0,0.0,0,1,0,0.0
000022.BKDL,,,2024-09-20,35.47,-567.46,-35.46,1,1,0,
,885912.DDBK,000022.BKDL,2024-09-20,55.86,-577.22,-130.34,0,1,0,0.0
,885652.DDBK,000022.BKDL,2024-09-20,53.2,-585.2,-53.2,0,1,0,0.0
,885903.DDBK,000022.BKDL,2024-09-20,53.2,-691.6,53.2,0,1,0,0.0
,885901.DDBK,000022.BKDL,2024-09-20,45.14,-620.67,-33.85,0,1,0,0.0
,885882.DDBK,000022.BKDL,2024-09-20,39.2,-561.87,-13.07,0,1,0,0.0
,885633.DDBK,000022.BKDL,2024-09-20,33.85,-440.11,-33.86,0,1,0,0.0
,885551.DDBK,000022.BKDL,2024-09-20,0.0,-425.6,-53.2,0,1,0,0.0
,885650.DDBK,000022.BKDL,2024-09-20,0.0,-609.38,0.0,0,1,0,0.0
,885829.DDBK,000022.BKDL,2024-09-20,0.0,-670.32,0.0,0,1,0,0.0
,885931.DDBK,000022.BKDL,2024-09-20,0.0,-401.05,0.0,0,1,0,0.0
,885937.DDBK,000022.BKDL,2024-09-20,0.0,-691.6,-53.2,0,1,0,0.0
000009.BKDL,,,2024-09-20,35.33,-558.25,-32.51,1,1,0,
,885818.DDBK,000009.BKDL,2024-09-20,80.96,-599.07,0.0,0,1,0,0.0
,885983.DDBK,000009.BKDL,2024-09-20,72.66,-635.81,-72.67,0,1,0,0.0
,885508.DDBK,000009.BKDL,2024-09-20,72.08,-576.62,-24.02,0,1,0,0.0
,885838.DDBK,000009.BKDL,2024-09-20,69.28,-484.99,-0.0,0,1,0,0.0
,885765.DDBK,000009.BKDL,2024-09-20,55.17,-544.81,-41.38,0,1,0,0.0
,885947.DDBK,000009.BKDL,2024-09-20,53.2,-638.4,-159.6,0,1,0,0.0
,885402.DDBK,000009.BKDL,2024-09-20,49.65,-608.26,-49.66,0,1,0,0.0
,885880.DDBK,000009.BKDL,2024-09-20,47.14,-504.39,-33.0,0,1,0,0.0
,885703.DDBK,000009.BKDL,2024-09-20,46.97,-570.34,-20.13,0,1,0,0.0
,886029.DDBK,000009.BKDL,2024-09-20,43.81,-569.55,-0.0,0,1,0,0.0
,885917.DDBK,000009.BKDL,2024-09-20,42.16,-505.9,-28.1,0,1,0,0.0
,885985.DDBK,000009.BKDL,2024-09-20,41.38,-579.29,-41.38,0,1,0,0.0
,885993.DDBK,000009.BKDL,2024-09-20,41.38,-593.08,-27.58,0,1,0,0.0
,886022.DDBK,000009.BKDL,2024-09-20,41.38,-506.88,-41.38,0,1,0,0.0
,885539.DDBK,000009.BKDL,2024-09-20,40.58,-532.34,-23.87,0,1,0,0.0
,885490.DDBK,000009.BKDL,2024-09-20,36.63,-573.86,-36.63,0,1,0,0.0
,885769.DDBK,000009.BKDL,2024-09-20,34.64,-433.03,-0.0,0,1,0,0.0
,885952.DDBK,000009.BKDL,2024-09-20,33.35,-578.05,-22.23,0,1,0,0.0
,885913.DDBK,000009.BKDL,2024-09-20,31.03,-599.98,-51.73,0,1,0,0.0
,885981.DDBK,000009.BKDL,2024-09-20,31.03,-558.6,-62.07,0,1,0,0.0
,886025.DDBK,000009.BKDL,2024-09-20,29.79,-506.47,-89.38,0,1,0,0.0
,885900.DDBK,000009.BKDL,2024-09-20,28.65,-630.21,0.0,0,1,0,0.0
,886056.DDBK,000009.BKDL,2024-09-20,28.65,-544.27,-57.29,0,1,0,0.0
,885578.DDBK,000009.BKDL,2024-09-20,28.11,-534.0,-28.1,0,1,0,0.0
,886027.DDBK,000009.BKDL,2024-09-20,22.57,-541.67,0.0,0,1,0,0.0
,885403.DDBK,000009.BKDL,2024-09-20,22.23,-511.36,-37.06,0,1,0,0.0
,885879.DDBK,000009.BKDL,2024-09-20,21.75,-598.01,-16.31,0,1,0,0.0
,886015.DDBK,000009.BKDL,2024-09-20,19.1,-467.88,-28.64,0,1,0,0.0
,885989.DDBK,000009.BKDL,2024-09-20,18.78,-569.55,-25.03,0,1,0,0.0
,886077.DDBK,000009.BKDL,2024-09-20,17.46,-605.15,-46.55,0,1,0,0.0
,886051.DDBK,000009.BKDL,2024-09-20,16.93,-457.03,-67.71,0,1,0,0.0
,885856.DDBK,000009.BKDL,2024-09-20,15.68,-540.96,-31.36,0,1,0,0.0
,885927.DDBK,000009.BKDL,2024-09-20,15.52,-605.15,-31.03,0,1,0,0.0
,885954.DDBK,000009.BKDL,2024-09-20,14.19,-524.9,-42.56,0,1,0,0.0
,885994.DDBK,000009.BKDL,2024-09-20,12.62,-568.07,-37.87,0,1,0,0.0
,885661.DDBK,000009.BKDL,2024-09-20,11.82,-579.29,-47.29,0,1,0,0.0
,885805.DDBK,000009.BKDL,2024-09-20,0.0,-319.2,0.0,0,1,0,0.0
,885845.DDBK,000009.BKDL,2024-09-20,0.0,-609.38,-27.08,0,1,0,0.0
,885846.DDBK,000009.BKDL,2024-09-20,0.0,-744.8,-93.1,0,1,0,0.0
,885852.DDBK,000009.BKDL,2024-09-20,0.0,-446.88,0.0,0,1,0,0.0
,885883.DDBK,000009.BKDL,2024-09-20,0.0,-613.36,0.0,0,1,0,0.0
,885926.DDBK,000009.BKDL,2024-09-20,0.0,-680.03,-97.15,0,1,0,0.0
,885955.DDBK,000009.BKDL,2024-09-20,0.0,-609.38,-67.71,0,1,0,0.0
,886018.DDBK,000009.BKDL,2024-09-20,0.0,-651.7,0.0,0,1,0,0.0
,886024.DDBK,000009.BKDL,2024-09-20,0.0,-670.32,-111.72,0,1,0,0.0
,886028.DDBK,000009.BKDL,2024-09-20,0.0,-638.4,-70.93,0,1,0,0.0
000010.BKDL,,,2024-09-20,35.01,-607.3,-26.74,1,1,0,
,885768.DDBK,000010.BKDL,2024-09-20,141.87,-532.0,70.94,0,1,0,0.0
,885406.DDBK,000010.BKDL,2024-09-20,93.1,-532.0,-13.3,0,1,0,0.0
,885904.DDBK,000010.BKDL,2024-09-20,64.77,-550.5,0.0,0,1,0,0.0
,885851.DDBK,000010.BKDL,2024-09-20,63.84,-574.56,0.0,0,1,0,0.0
,885899.DDBK,000010.BKDL,2024-09-20,49.65,-546.19,-0.0,0,1,0,0.0
,886016.DDBK,000010.BKDL,2024-09-20,49.65,-546.19,-0.0,0,1,0,0.0
,885462.DDBK,000010.BKDL,2024-09-20,43.81,-679.08,-0.0,0,1,0,0.0
,885705.DDBK,000010.BKDL,2024-09-20,41.84,-616.49,-36.27,0,1,0,0.0
,885780.DDBK,000010.BKDL,2024-09-20,41.38,-703.42,-82.75,0,1,0,0.0
,885420.DDBK,000010.BKDL,2024-09-20,36.33,-604.02,-18.17,0,1,0,0.0
,885951.DDBK,000010.BKDL,2024-09-20,35.47,-638.4,-56.74,0,1,0,0.0
,885990.DDBK,000010.BKDL,2024-09-20,27.59,-634.45,-27.58,0,1,0,0.0
,885543.DDBK,000010.BKDL,2024-09-20,22.34,-603.29,-29.8,0,1,0,0.0
,885784.DDBK,000010.BKDL,2024-09-20,19.22,-619.87,-33.64,0,1,0,0.0
,885525.DDBK,000010.BKDL,2024-09-20,14.9,-670.32,0.0,0,1,0,0.0
,885988.DDBK,000010.BKDL,2024-09-20,7.6,-630.8,-38.0,0,1,0,0.0
,885629.DDBK,000010.BKDL,2024-09-20,0.0,-630.22,-38.19,0,1,0,0.0
,885888.DDBK,000010.BKDL,2024-09-20,0.0,-670.32,-37.24,0,1,0,0.0
,885910.DDBK,000010.BKDL,2024-09-20,0.0,-695.15,-49.65,0,1,0,0.0
,885911.DDBK,000010.BKDL,2024-09-20,0.0,-725.2,-58.8,0,1,0,0.0
000004.BKDL,,,2024-09-20,34.01,-577.47,-36.05,1,1,0,
,885894.DDBK,000004.BKDL,2024-09-20,74.48,-521.36,-49.65,0,1,0,0.0
,885827.DDBK,000004.BKDL,2024-09-20,63.39,-443.71,0.0,0,1,0,0.0
,885472.DDBK,000004.BKDL,2024-09-20,47.29,-496.53,-47.29,0,1,0,0.0
,885487.DDBK,000004.BKDL,2024-09-20,46.55,-465.5,-0.0,0,1,0,0.0
,885617.DDBK,000004.BKDL,2024-09-20,45.48,-557.18,-39.8,0,1,0,0.0
,885939.DDBK,000004.BKDL,2024-09-20,42.97,-572.92,-42.97,0,1,0,0.0
,885744.DDBK,000004.BKDL,2024-09-20,42.67,-570.24,-46.55,0,1,0,0.0
,885514.DDBK,000004.BKDL,2024-09-20,41.84,-560.69,-8.37,0,1,0,0.0
,885849.DDBK,000004.BKDL,2024-09-20,37.24,-595.84,-37.24,0,1,0,0.0
,885521.DDBK,000004.BKDL,2024-09-20,32.1,-581.08,-48.16,0,1,0,0.0
,885764.DDBK,000004.BKDL,2024-09-20,22.57,-541.67,-22.57,0,1,0,0.0
,885924.DDBK,000004.BKDL,2024-09-20,18.06,-636.46,-36.11,0,1,0,0.0
,885832.DDBK,000004.BKDL,2024-09-20,16.55,-584.81,-16.55,0,1,0,0.0
,885345.DDBK,000004.BKDL,2024-09-20,10.79,-669.24,-10.8,0,1,0,0.0
,885591.DDBK,000004.BKDL,2024-09-20,0.0,-496.53,0.0,0,1,0,0.0
,885734.DDBK,000004.BKDL,2024-09-20,0.0,-595.84,0.0,0,1,0,0.0
000017.BKDL,,,2024-09-20,33.88,-555.08,-17.2,1,1,0,
