buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason
2025-04-07,2025-04-08,000753.XSHE,漳州发展,N字低吸,3.4343434343434343,361.97,222.27,0.0,-10.0,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,301629.XSHE,矽电股份,N字低吸,-5.412486641155578,316.68,533.82,0.0,-3.6,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,300485.XSHE,赛升药业,孕线低吸,-3.8787878787878816,344.83,212.97,0.0,-5.93,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2)
2025-04-07,2025-04-08,603686.XSHG,福龙马,N字低吸,-7.537688442211044,646.06,1276.89,0.0,-10.12,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,600580.XSHG,卧龙电驱,N字低吸,-9.904448139788247,208.42,65.1,0.0,-10.04,强方向 + N字半位 + 低吸有分,,,,True,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,002370.XSHE,亚太药业,孕线低吸,-11.280487804878037,349.0,375.72,0.0,-8.38,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2)
2025-04-07,2025-04-08,603300.XSHG,海南华铁,孕线低吸,-10.90941256253255,210.69,138.57,0.0,-8.13,强方向 + 孕线 + 低吸分达标,,,,True,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2)
2025-04-07,2025-04-08,300611.XSHE,美力科技,N字低吸,2.789317758233767,202.27,313.41,0.0,-14.89,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,300534.XSHE,陇神戎发,N字低吸,-1.207464324917662,230.64,79.98,0.0,-6.76,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,002655.XSHE,共达电声,N字低吸,-9.159034138218146,319.67,480.81,0.0,-10.04,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,300707.XSHE,威唐工业,孕线低吸,-10.006949270326626,244.5,121.83,0.0,-12.31,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2)
2025-04-07,2025-04-08,002206.XSHE,海利得,N字低吸,-9.976798143851507,233.28,57.66,0.0,-7.31,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
2025-04-07,2025-04-08,600610.XSHG,中毅达,孕线低吸,-9.892729439809312,286.32,289.22999999999996,0.0,-9.98,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2)
2025-04-07,2025-04-08,600202.XSHG,哈空调,N字低吸,-10.97804391217565,235.75,62.31,0.0,-6.88,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%)
