categoryCode,blockCode,parent,dataType,industryType,tradeDate,categoryType,num,directionNum,numChange,prePctChangeRate,isTrack,isPpp
,885811.DDBK,000024.BKDL,0,0,2024-10-25,,10.01,,0.0,-0.67,1,0
,885706.DDBK,000024.BKDL,0,0,2024-10-25,,10.0,,0.0,-1.12,1,0
000022.BKDL,,,,,2024-10-25,2.0,60.02,,40.01,-0.64,1,0
,885901.DDBK,000022.BKDL,0,0,2024-10-25,,10.01,,10.01,-0.74,1,0
,885931.DDBK,000022.BKDL,0,0,2024-10-25,,10.01,,10.01,-1.66,1,0
,885912.DDBK,000022.BKDL,0,0,2024-10-25,,10.0,,0.0,-1.14,1,0
,885882.DDBK,000022.BKDL,0,0,2024-10-25,,10.0,,10.0,-0.15,1,0
,885650.DDBK,000022.BKDL,0,0,2024-10-25,,10.0,,-0.01,-0.72,1,0
,885937.DDBK,000022.BKDL,0,0,2024-10-25,,10.0,,10.0,-0.89,1,0
000021.BKDL,,,,,2024-10-25,2.0,30.01,,20.0,0.1,1,0
,885540.DDBK,000021.BKDL,0,0,2024-10-25,,30.01,,20.0,0.16,1,0
,885968.DDBK,000021.BKDL,0,0,2024-10-25,,10.0,,10.0,-0.55,1,0
000005.BKDL,,,,,2024-10-25,2.0,20.01,,20.01,-0.55,1,0
,885430.DDBK,000005.BKDL,0,0,2024-10-25,,20.01,,20.01,-0.61,1,0
,885372.DDBK,000005.BKDL,0,0,2024-10-25,,10.0,,10.0,-0.27,1,0
000035.BKDL,,,,,2024-10-24,2.0,200.16,,10.0,0.83,1,0
,885531.DDBK,000035.BKDL,0,0,2024-10-24,,90.09,,0.01,1.28,1,0
,885921.DDBK,000035.BKDL,0,0,2024-10-24,,40.03,,0.0,0.79,1,0
,885641.DDBK,000035.BKDL,0,0,2024-10-24,,40.03,,-10.01,1.5,1,0
,885936.DDBK,000035.BKDL,0,0,2024-10-24,,30.03,,-30.03,1.63,1,0
,885710.DDBK,000035.BKDL,0,0,2024-10-24,,30.02,,0.01,0.99,1,0
,885920.DDBK,000035.BKDL,0,0,2024-10-24,,20.02,,0.0,0.99,1,0
,885571.DDBK,000035.BKDL,0,0,2024-10-24,,20.02,,-10.01,1.0,1,0
,886007.DDBK,000035.BKDL,0,0,2024-10-24,,20.02,,0.0,2.56,1,0
,885311.DDBK,000035.BKDL,0,0,2024-10-24,,20.02,,-10.0,-0.17,1,0
,885948.DDBK,000035.BKDL,0,0,2024-10-24,,20.01,,10.01,0.04,1,0
,885944.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,0.0,1.41,1,0
,886004.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,10.01,0.21,1,0
,885425.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,0.01,0.69,1,0
,885938.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,10.01,0.72,1,0
,885878.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,0.0,2.59,1,0
,886005.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,-10.01,1.38,1,0
,885789.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,0.0,0.6,1,0
,886006.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,10.01,1.68,1,0
,885928.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,10.01,1.99,1,0
,885935.DDBK,000035.BKDL,0,0,2024-10-24,,10.01,,-10.0,1.51,1,0
000033.BKDL,,,,,2024-10-24,1.0,200.14,,40.02,0.26,0,0
,885941.DDBK,000033.BKDL,0,0,2024-10-24,,90.09,,40.06,0.34,0,0
,885517.DDBK,000033.BKDL,0,0,2024-10-24,,90.07,,20.03,-0.19,0,0
,886057.DDBK,000033.BKDL,0,0,2024-10-24,,50.05,,30.03,0.01,0,0
,885427.DDBK,000033.BKDL,0,0,2024-10-24,,50.05,,0.0,1.23,0,0
,885929.DDBK,000033.BKDL,0,0,2024-10-24,,50.02,,-0.01,0.21,0,0
,885930.DDBK,000033.BKDL,0,0,2024-10-24,,40.04,,30.03,0.28,0,0
,886008.DDBK,000033.BKDL,0,0,2024-10-24,,30.01,,30.01,0.06,0,0
,885619.DDBK,000033.BKDL,0,0,2024-10-24,,20.02,,0.0,0.12,0,0
,885946.DDBK,000033.BKDL,0,0,2024-10-24,,20.01,,10.0,0.11,0,0
,886002.DDBK,000033.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.15,0,0
,885786.DDBK,000033.BKDL,0,0,2024-10-24,,10.01,,10.01,-1.88,0,0
000027.BKDL,,,,,2024-10-24,1.0,180.08,,59.99,0.39,0,0
,885431.DDBK,000027.BKDL,0,0,2024-10-24,,110.04,,70.01,0.44,0,0
,885467.DDBK,000027.BKDL,0,0,2024-10-24,,70.02,,70.02,0.21,0,0
,885997.DDBK,000027.BKDL,0,0,2024-10-24,,60.03,,40.02,0.02,0,0
,885999.DDBK,000027.BKDL,0,0,2024-10-24,,40.02,,30.02,0.43,0,0
,885662.DDBK,000027.BKDL,0,0,2024-10-24,,40.0,,40.0,0.39,0,0
,885461.DDBK,000027.BKDL,0,0,2024-10-24,,30.02,,-20.01,-0.02,0,0
,885834.DDBK,000027.BKDL,0,0,2024-10-24,,30.01,,20.0,0.26,0,0
,886067.DDBK,000027.BKDL,0,0,2024-10-24,,20.02,,10.01,1.0,0,0
,885545.DDBK,000027.BKDL,0,0,2024-10-24,,20.01,,-10.01,-0.4,0,0
,886001.DDBK,000027.BKDL,0,0,2024-10-24,,20.01,,10.0,0.07,0,0
,885775.DDBK,000027.BKDL,0,0,2024-10-24,,20.01,,20.01,1.12,0,0
,885736.DDBK,000027.BKDL,0,0,2024-10-24,,20.0,,20.0,0.52,0,0
,885943.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,-1.6,0,0
,885861.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,-0.05,0,0
,886000.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,0.61,0,0
,885766.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,0.46,0,0
,885564.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,1.29,0,0
,885886.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,1.26,0,0
,886061.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,-0.01,0.55,0,0
,885871.DDBK,000027.BKDL,0,0,2024-10-24,,10.0,,10.0,0.93,0,0
000038.BKDL,,,,,2024-10-24,2.0,170.11,,19.97,0.32,1,0
,885694.DDBK,000038.BKDL,0,0,2024-10-24,,170.11,,39.98,0.23,1,1
,883304.DDBK,000038.BKDL,0,0,2024-10-24,,10.01,,-20.01,0.57,1,0
000023.BKDL,,,,,2024-10-24,1.0,160.13,,10.0,0.32,0,0
,885739.DDBK,000023.BKDL,0,0,2024-10-24,,50.04,,20.01,0.38,0,0
,885869.DDBK,000023.BKDL,0,0,2024-10-24,,40.03,,10.01,0.25,0,1
,885796.DDBK,000023.BKDL,0,0,2024-10-24,,20.01,,10.01,-0.27,0,0
,885802.DDBK,000023.BKDL,0,0,2024-10-24,,10.01,,10.01,1.45,0,0
,885742.DDBK,000023.BKDL,0,0,2024-10-24,,10.01,,0.0,0.79,0,0
,885587.DDBK,000023.BKDL,0,0,2024-10-24,,10.01,,0.0,0.21,0,0
,885560.DDBK,000023.BKDL,0,0,2024-10-24,,10.01,,0.0,0.67,0,0
,886072.DDBK,000023.BKDL,0,0,2024-10-24,,10.01,,10.01,0.26,0,0
,885740.DDBK,000023.BKDL,0,0,2024-10-24,,10.0,,10.0,0.98,0,0
000010.BKDL,,,,,2024-10-24,2.0,160.12,,-60.06,0.09,1,0
,885420.DDBK,000010.BKDL,0,0,2024-10-24,,70.05,,-20.01,-0.06,1,0
,885705.DDBK,000010.BKDL,0,0,2024-10-24,,70.05,,9.99,0.39,1,0
,885988.DDBK,000010.BKDL,0,0,2024-10-24,,30.02,,10.0,0.65,1,0
,885784.DDBK,000010.BKDL,0,0,2024-10-24,,20.02,,-50.02,0.02,1,0
,885951.DDBK,000010.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.47,1,0
,885406.DDBK,000010.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.56,1,0
,885990.DDBK,000010.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.04,1,0
000026.BKDL,,,,,2024-10-24,2.0,160.09,,29.98,0.02,1,0
,885840.DDBK,000026.BKDL,0,0,2024-10-24,,90.04,,29.99,-0.16,1,0
,885642.DDBK,000026.BKDL,0,0,2024-10-24,,40.02,,-10.01,0.19,1,0
,885965.DDBK,000026.BKDL,0,0,2024-10-24,,20.01,,-0.01,0.8,1,0
,885611.DDBK,000026.BKDL,0,0,2024-10-24,,10.01,,-10.01,-0.38,1,0
,885898.DDBK,000026.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.13,1,0
000004.BKDL,,,,,2024-10-24,2.0,150.1,,-40.06,0.34,1,0
,885744.DDBK,000004.BKDL,0,0,2024-10-24,,30.03,,-10.0,0.33,1,0
,885514.DDBK,000004.BKDL,0,0,2024-10-24,,30.03,,20.02,0.61,1,0
,885345.DDBK,000004.BKDL,0,0,2024-10-24,,20.02,,-10.01,0.77,1,0
,885521.DDBK,000004.BKDL,0,0,2024-10-24,,20.01,,-20.02,0.17,1,0
,885849.DDBK,000004.BKDL,0,0,2024-10-24,,20.01,,10.0,1.83,1,0
,885894.DDBK,000004.BKDL,0,0,2024-10-24,,20.01,,10.0,1.76,1,0
,885764.DDBK,000004.BKDL,0,0,2024-10-24,,10.01,,0.0,0.84,1,0
,885487.DDBK,000004.BKDL,0,0,2024-10-24,,10.01,,10.01,0.95,1,0
,885472.DDBK,000004.BKDL,0,0,2024-10-24,,10.0,,10.0,-0.31,1,0
,885617.DDBK,000004.BKDL,0,0,2024-10-24,,10.0,,-10.02,-0.11,1,0
000003.BKDL,,,,,2024-10-24,1.0,130.09,,-30.03,-0.14,0,0
,885976.DDBK,000003.BKDL,0,0,2024-10-24,,60.04,,-0.02,-0.07,0,0
,885757.DDBK,000003.BKDL,0,0,2024-10-24,,50.04,,-10.01,-0.23,0,0
,886013.DDBK,000003.BKDL,0,0,2024-10-24,,50.03,,30.02,-0.2,0,0
,885887.DDBK,000003.BKDL,0,0,2024-10-24,,40.03,,0.0,0.14,0,0
,885942.DDBK,000003.BKDL,0,0,2024-10-24,,30.03,,20.02,0.17,0,0
,886041.DDBK,000003.BKDL,0,0,2024-10-24,,30.01,,-10.02,-0.44,0,0
,885866.DDBK,000003.BKDL,0,0,2024-10-24,,20.02,,-20.02,-1.21,0,0
,885933.DDBK,000003.BKDL,0,0,2024-10-24,,20.02,,-10.01,-1.25,0,0
,885333.DDBK,000003.BKDL,0,0,2024-10-24,,20.02,,0.0,-0.31,0,0
,885966.DDBK,000003.BKDL,0,0,2024-10-24,,20.02,,-10.01,-0.91,0,0
,885452.DDBK,000003.BKDL,0,0,2024-10-24,,20.0,,-30.03,0.04,0,0
,885842.DDBK,000003.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.35,0,0
,886034.DDBK,000003.BKDL,0,0,2024-10-24,,10.01,,0.0,0.24,0,0
,885975.DDBK,000003.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.52,0,0
000017.BKDL,,,,,2024-10-24,2.0,130.09,,50.02,0.67,1,0
,886021.DDBK,000017.BKDL,0,0,2024-10-24,,130.09,,50.02,0.71,1,1
,885595.DDBK,000017.BKDL,0,0,2024-10-24,,50.04,,10.0,1.17,1,0
,885697.DDBK,000017.BKDL,0,0,2024-10-24,,10.0,,10.0,0.1,1,0
000031.BKDL,,,,,2024-10-24,1.0,130.09,,10.0,-0.16,0,0
,885756.DDBK,000031.BKDL,0,0,2024-10-24,,70.06,,-40.02,-0.05,0,0
,885362.DDBK,000031.BKDL,0,0,2024-10-24,,40.03,,-0.01,-0.21,0,0
,886009.DDBK,000031.BKDL,0,0,2024-10-24,,20.02,,10.02,-0.28,0,0
,885957.DDBK,000031.BKDL,0,0,2024-10-24,,20.02,,10.01,0.15,0,0
,886050.DDBK,000031.BKDL,0,0,2024-10-24,,20.02,,10.01,0.12,0,0
,885790.DDBK,000031.BKDL,0,0,2024-10-24,,20.01,,20.01,-0.19,0,0
,885897.DDBK,000031.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.29,0,0
,886054.DDBK,000031.BKDL,0,0,2024-10-24,,10.01,,0.0,-1.15,0,0
,886073.DDBK,000031.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.41,0,0
,886033.DDBK,000031.BKDL,0,0,2024-10-24,,10.01,,-10.0,0.33,0,0
,886044.DDBK,000031.BKDL,0,0,2024-10-24,,10.01,,10.01,0.04,0,0
,885908.DDBK,000031.BKDL,0,0,2024-10-24,,10.0,,-10.02,0.34,0,0
,885977.DDBK,000031.BKDL,0,0,2024-10-24,,10.0,,10.0,0.16,0,0
000012.BKDL,,,,,2024-10-24,1.0,120.09,,-60.05,-0.37,0,0
,885890.DDBK,000012.BKDL,0,0,2024-10-24,,30.01,,-40.05,-0.67,0,0
,885497.DDBK,000012.BKDL,0,0,2024-10-24,,30.01,,20.0,-0.08,0,0
,885950.DDBK,000012.BKDL,0,0,2024-10-24,,20.02,,0.0,-1.38,0,0
,885586.DDBK,000012.BKDL,0,0,2024-10-24,,20.02,,-10.01,-0.34,0,0
,885934.DDBK,000012.BKDL,0,0,2024-10-24,,20.02,,-40.03,-1.02,0,0
,885480.DDBK,000012.BKDL,0,0,2024-10-24,,20.02,,0.0,-1.07,0,0
,885779.DDBK,000012.BKDL,0,0,2024-10-24,,20.02,,-50.04,-0.31,0,0
,885797.DDBK,000012.BKDL,0,0,2024-10-24,,20.02,,-50.03,-0.16,0,0
,885820.DDBK,000012.BKDL,0,0,2024-10-24,,20.01,,10.0,-0.11,0,0
,885772.DDBK,000012.BKDL,0,0,2024-10-24,,20.01,,20.01,-0.64,0,0
,885709.DDBK,000012.BKDL,0,0,2024-10-24,,10.01,,-10.0,-0.9,0,0
,885615.DDBK,000012.BKDL,0,0,2024-10-24,,10.01,,-10.0,-0.14,0,0
,885418.DDBK,000012.BKDL,0,0,2024-10-24,,10.0,,-60.05,-1.12,0,0
,885816.DDBK,000012.BKDL,0,0,2024-10-24,,10.0,,10.0,-0.5,0,0
,885918.DDBK,000012.BKDL,0,0,2024-10-24,,10.0,,-30.04,-0.47,0,0
,885876.DDBK,000012.BKDL,0,0,2024-10-24,,10.0,,-30.04,-0.35,0,0
,885603.DDBK,000012.BKDL,0,0,2024-10-24,,10.0,,-10.01,-1.07,0,0
000018.BKDL,,,,,2024-10-24,2.0,120.09,,-20.04,0.66,1,0
,885494.DDBK,000018.BKDL,0,0,2024-10-24,,70.06,,-50.05,0.56,1,0
,885562.DDBK,000018.BKDL,0,0,2024-10-24,,20.01,,10.0,0.65,1,0
,885770.DDBK,000018.BKDL,0,0,2024-10-24,,20.01,,10.0,-0.05,1,0
,885964.DDBK,000018.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.9,1,0
,885733.DDBK,000018.BKDL,0,0,2024-10-24,,10.01,,0.0,1.16,1,0
000009.BKDL,,,,,2024-10-24,2.0,120.09,,60.05,-0.04,1,0
,886077.DDBK,000009.BKDL,0,0,2024-10-24,,40.01,,40.01,-0.36,1,0
,885880.DDBK,000009.BKDL,0,0,2024-10-24,,30.03,,10.01,-0.13,1,0
,885539.DDBK,000009.BKDL,0,0,2024-10-24,,30.02,,10.02,-0.09,1,0
,885402.DDBK,000009.BKDL,0,0,2024-10-24,,20.02,,10.02,-0.13,1,0
,885403.DDBK,000009.BKDL,0,0,2024-10-24,,20.02,,10.01,-0.2,1,0
,885900.DDBK,000009.BKDL,0,0,2024-10-24,,20.0,,20.0,-0.22,1,0
,885913.DDBK,000009.BKDL,0,0,2024-10-24,,20.0,,20.0,-0.24,1,0
,885856.DDBK,000009.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.32,1,0
,885917.DDBK,000009.BKDL,0,0,2024-10-24,,10.01,,0.0,-0.46,1,0
,885994.DDBK,000009.BKDL,0,0,2024-10-24,,10.01,,10.01,-0.42,1,0
,886025.DDBK,000009.BKDL,0,0,2024-10-24,,10.01,,10.01,-1.16,1,0
,885883.DDBK,000009.BKDL,0,0,2024-10-24,,10.01,,10.01,0.94,1,0
,885578.DDBK,000009.BKDL,0,0,2024-10-24,,10.01,,-10.0,0.02,1,0
,885954.DDBK,000009.BKDL,0,0,2024-10-24,,10.0,,10.0,-0.37,1,0
,886056.DDBK,000009.BKDL,0,0,2024-10-24,,10.0,,10.0,-0.81,1,0
000028.BKDL,,,,,2024-10-24,2.0,110.09,,40.02,0.49,1,0
,885699.DDBK,000028.BKDL,0,0,2024-10-24,,110.09,,40.02,0.49,1,1
000011.BKDL,,,,,2024-10-24,2.0,110.08,,-0.03,0.71,1,0
,885690.DDBK,000011.BKDL,0,0,2024-10-24,,40.04,,-20.02,0.55,1,0
,885919.DDBK,000011.BKDL,0,0,2024-10-24,,30.03,,-10.01,0.84,1,0
,885412.DDBK,000011.BKDL,0,0,2024-10-24,,30.02,,10.0,0.88,1,0
,885563.DDBK,000011.BKDL,0,0,2024-10-24,,20.02,,-20.02,0.6,1,0
,885992.DDBK,000011.BKDL,0,0,2024-10-24,,20.01,,20.01,1.23,1,0
,885854.DDBK,000011.BKDL,0,0,2024-10-24,,10.01,,0.0,0.44,1,0
,885986.DDBK,000011.BKDL,0,0,2024-10-24,,10.01,,0.0,0.54,1,0
,885555.DDBK,000011.BKDL,0,0,2024-10-24,,10.01,,0.0,0.65,1,0
,885823.DDBK,000011.BKDL,0,0,2024-10-24,,10.0,,10.0,0.92,1,0
000006.BKDL,,,,,2024-10-24,1.0,110.07,,-30.03,-0.15,0,0
,885806.DDBK,000006.BKDL,0,0,2024-10-24,,90.06,,-30.02,-0.21,0,1
,885923.DDBK,000006.BKDL,0,0,2024-10-24,,10.01,,-20.01,-0.5,0,0
,885376.DDBK,000006.BKDL,0,0,2024-10-24,,10.01,,10.01,-0.9,0,0
,885502.DDBK,000006.BKDL,0,0,2024-10-24,,10.0,,-10.01,0.17,0,0
000007.BKDL,,,,,2024-10-24,2.0,100.09,,-10.01,0.16,1,0
,885915.DDBK,000007.BKDL,0,0,2024-10-24,,40.03,,30.02,-0.05,1,0
,885760.DDBK,000007.BKDL,0,0,2024-10-24,,30.03,,0.0,0.39,1,0
,885478.DDBK,000007.BKDL,0,0,2024-10-24,,20.02,,0.01,-0.29,1,0
,885991.DDBK,000007.BKDL,0,0,2024-10-24,,20.02,,-40.04,0.22,1,0
,885984.DDBK,000007.BKDL,0,0,2024-10-24,,10.01,,10.01,0.1,1,0
000015.BKDL,,,,,2024-10-24,2.0,80.05,,-70.07,0.07,1,0
,885570.DDBK,000015.BKDL,0,0,2024-10-24,,20.02,,-10.0,0.36,1,0
,885456.DDBK,000015.BKDL,0,0,2024-10-24,,20.01,,-20.03,-0.84,1,0
,885620.DDBK,000015.BKDL,0,0,2024-10-24,,20.01,,10.0,0.16,1,0
,885413.DDBK,000015.BKDL,0,0,2024-10-24,,20.0,,-20.04,0.07,1,0
,885657.DDBK,000015.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.14,1,0
,885835.DDBK,000015.BKDL,0,0,2024-10-24,,10.01,,-20.01,0.57,1,0
000034.BKDL,,,,,2024-10-24,1.0,70.06,,-40.04,-0.36,0,0
,885728.DDBK,000034.BKDL,0,0,2024-10-24,,50.04,,-50.05,-0.2,0,0
,886031.DDBK,000034.BKDL,0,0,2024-10-24,,20.02,,0.0,-1.07,0,0
,886019.DDBK,000034.BKDL,0,0,2024-10-24,,20.02,,-30.03,-1.17,0,0
000025.BKDL,,,,,2024-10-24,1.0,70.05,,20.01,0.1,0,0
,885556.DDBK,000025.BKDL,0,0,2024-10-24,,40.03,,20.01,0.28,0,0
,885312.DDBK,000025.BKDL,0,0,2024-10-24,,20.01,,-10.01,-0.17,0,0
,885783.DDBK,000025.BKDL,0,0,2024-10-24,,10.01,,-10.0,-0.22,0,0
,885574.DDBK,000025.BKDL,0,0,2024-10-24,,10.0,,-10.02,1.56,0,0
000024.BKDL,,,,,2024-10-24,2.0,70.05,,40.02,0.49,1,0
,885995.DDBK,000024.BKDL,0,0,2024-10-24,,30.03,,20.02,0.18,1,0
,885812.DDBK,000024.BKDL,0,0,2024-10-24,,30.02,,20.01,0.48,1,0
,885505.DDBK,000024.BKDL,0,0,2024-10-24,,20.02,,20.02,0.97,1,0
,885967.DDBK,000024.BKDL,0,0,2024-10-24,,10.01,,0.0,1.54,1,0
,885962.DDBK,000024.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.07,1,0
,885839.DDBK,000024.BKDL,0,0,2024-10-24,,10.01,,0.0,0.18,1,0
,885811.DDBK,000024.BKDL,0,0,2024-10-24,,10.01,,0.0,0.95,1,0
,885706.DDBK,000024.BKDL,0,0,2024-10-24,,10.0,,10.0,0.28,1,0
000037.BKDL,,,,,2024-10-24,2.0,70.04,,-10.01,0.6,1,0
,885520.DDBK,000037.BKDL,0,0,2024-10-24,,30.02,,-30.01,0.64,1,1
,885745.DDBK,000037.BKDL,0,0,2024-10-24,,20.01,,0.0,0.49,1,0
,883303.DDBK,000037.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.49,1,0
,883300.DDBK,000037.BKDL,0,0,2024-10-24,,10.01,,0.0,0.76,1,0
,885663.DDBK,000037.BKDL,0,0,2024-10-24,,10.0,,10.0,0.33,1,0
000032.BKDL,,,,,2024-10-24,1.0,60.04,,10.01,0.05,0,0
,885598.DDBK,000032.BKDL,0,0,2024-10-24,,60.04,,10.01,0.05,0,1
,885905.DDBK,000032.BKDL,0,0,2024-10-24,,60.04,,20.01,0.05,0,1
000013.BKDL,,,,,2024-10-24,2.0,60.04,,30.01,1.35,1,0
,885700.DDBK,000013.BKDL,0,0,2024-10-24,,50.03,,20.0,1.41,1,0
,885795.DDBK,000013.BKDL,0,0,2024-10-24,,10.01,,10.01,2.46,1,0
,885566.DDBK,000013.BKDL,0,0,2024-10-24,,10.01,,10.01,1.83,1,0
000029.BKDL,,,,,2024-10-24,1.0,50.03,,10.0,-0.37,0,0
,885800.DDBK,000029.BKDL,0,0,2024-10-24,,20.02,,20.02,-0.97,0,0
,885675.DDBK,000029.BKDL,0,0,2024-10-24,,20.01,,-10.02,-0.14,0,0
,885738.DDBK,000029.BKDL,0,0,2024-10-24,,10.0,,0.0,-0.91,0,0
000016.BKDL,,,,,2024-10-24,1.0,50.03,,-10.01,-0.15,0,0
,885956.DDBK,000016.BKDL,0,0,2024-10-24,,30.02,,10.0,0.07,0,0
,885459.DDBK,000016.BKDL,0,0,2024-10-24,,30.02,,20.01,-0.02,0,0
,885568.DDBK,000016.BKDL,0,0,2024-10-24,,20.01,,0.01,-0.32,0,0
,885378.DDBK,000016.BKDL,0,0,2024-10-24,,20.01,,-0.01,0.01,0,0
,885844.DDBK,000016.BKDL,0,0,2024-10-24,,10.01,,10.01,-0.39,0,0
,885730.DDBK,000016.BKDL,0,0,2024-10-24,,10.0,,-0.01,0.6,0,0
000001.BKDL,,,,,2024-10-24,2.0,40.04,,20.02,0.85,1,0
,885530.DDBK,000001.BKDL,0,0,2024-10-24,,20.02,,0.0,0.34,1,0
,885355.DDBK,000001.BKDL,0,0,2024-10-24,,10.01,,10.01,1.14,1,0
,885552.DDBK,000001.BKDL,0,0,2024-10-24,,10.01,,0.0,0.74,1,0
,885972.DDBK,000001.BKDL,0,0,2024-10-24,,10.01,,10.01,1.09,1,0
000014.BKDL,,,,,2024-10-24,1.0,40.03,,-10.0,-0.61,0,0
,885785.DDBK,000014.BKDL,0,0,2024-10-24,,20.01,,-30.02,-0.67,0,0
,885759.DDBK,000014.BKDL,0,0,2024-10-24,,10.01,,0.01,-0.39,0,0
,886036.DDBK,000014.BKDL,0,0,2024-10-24,,10.01,,10.01,-0.34,0,0
000036.BKDL,,,,,2024-10-24,1.0,40.03,,10.0,0.75,0,0
,885544.DDBK,000036.BKDL,0,0,2024-10-24,,40.03,,10.0,0.78,0,0
000019.BKDL,,,,,2024-10-24,1.0,30.02,,10.01,0.26,0,0
,886012.DDBK,000019.BKDL,0,0,2024-10-24,,10.01,,0.01,-0.49,0,0
,885960.DDBK,000019.BKDL,0,0,2024-10-24,,10.01,,0.0,0.24,0,0
,885753.DDBK,000019.BKDL,0,0,2024-10-24,,10.0,,10.0,0.91,0,0
000008.BKDL,,,,,2024-10-24,2.0,20.02,,-40.04,0.39,1,0
,885433.DDBK,000008.BKDL,0,0,2024-10-24,,10.01,,-10.01,-0.5,1,0
,885423.DDBK,000008.BKDL,0,0,2024-10-24,,10.01,,-10.01,0.48,1,0
000022.BKDL,,,,,2024-10-24,2.0,20.01,,-0.01,0.89,1,0
,885650.DDBK,000022.BKDL,0,0,2024-10-24,,10.01,,0.0,1.81,1,0
,885912.DDBK,000022.BKDL,0,0,2024-10-24,,10.0,,10.0,0.63,1,0
000021.BKDL,,,,,2024-10-24,2.0,10.01,,0.01,-0.71,1,0
,885540.DDBK,000021.BKDL,0,0,2024-10-24,,10.01,,0.01,-0.55,1,0
000010.BKDL,,,,,2024-10-23,2.0,220.18,,0.01,1.59,1,0
,885420.DDBK,000010.BKDL,0,0,2024-10-23,,90.06,,20.0,1.91,1,0
,885784.DDBK,000010.BKDL,0,0,2024-10-23,,70.04,,50.02,2.02,1,0
,885705.DDBK,000010.BKDL,0,0,2024-10-23,,60.06,,-19.98,1.43,1,0
,885910.DDBK,000010.BKDL,0,0,2024-10-23,,40.03,,30.03,1.92,1,0
,885951.DDBK,000010.BKDL,0,0,2024-10-23,,20.02,,20.02,2.63,1,0
,885988.DDBK,000010.BKDL,0,0,2024-10-23,,20.02,,10.01,1.49,1,0
,885406.DDBK,000010.BKDL,0,0,2024-10-23,,20.02,,0.01,0.72,1,0
,885629.DDBK,000010.BKDL,0,0,2024-10-23,,10.01,,10.01,1.47,1,0
,885990.DDBK,000010.BKDL,0,0,2024-10-23,,10.01,,-10.01,1.61,1,0
,885543.DDBK,000010.BKDL,0,0,2024-10-23,,10.0,,-40.04,1.94,1,0
000035.BKDL,,,,,2024-10-23,2.0,190.16,,-140.05,1.35,1,0
,885531.DDBK,000035.BKDL,0,0,2024-10-23,,90.08,,0.0,1.66,1,0
,885936.DDBK,000035.BKDL,0,0,2024-10-23,,60.06,,40.04,2.02,1,0
,885641.DDBK,000035.BKDL,0,0,2024-10-23,,50.04,,-0.01,2.04,1,0
,885921.DDBK,000035.BKDL,0,0,2024-10-23,,40.03,,-60.05,1.3,1,0
,885571.DDBK,000035.BKDL,0,0,2024-10-23,,30.03,,-30.02,2.25,1,0
,885311.DDBK,000035.BKDL,0,0,2024-10-23,,30.02,,-19.99,0.76,1,0
,885710.DDBK,000035.BKDL,0,0,2024-10-23,,30.01,,-10.01,1.44,1,0
,885920.DDBK,000035.BKDL,0,0,2024-10-23,,20.02,,0.01,1.8,1,0
,885996.DDBK,000035.BKDL,0,0,2024-10-23,,20.02,,-10.0,2.34,1,0
,886005.DDBK,000035.BKDL,0,0,2024-10-23,,20.02,,20.02,1.79,1,0
,886007.DDBK,000035.BKDL,0,0,2024-10-23,,20.02,,10.01,2.54,1,0
,885819.DDBK,000035.BKDL,0,0,2024-10-23,,20.01,,10.01,0.21,1,0
,885935.DDBK,000035.BKDL,0,0,2024-10-23,,20.01,,20.01,1.34,1,0
,885944.DDBK,000035.BKDL,0,0,2024-10-23,,10.01,,0.0,1.68,1,0
,886011.DDBK,000035.BKDL,0,0,2024-10-23,,10.01,,0.0,2.36,1,0
,885878.DDBK,000035.BKDL,0,0,2024-10-23,,10.01,,10.01,2.53,1,0
